"","datetimeAK","temp.water.MDS","DO.obs.MDS","temp.water.MUS","DO.obs.MUS"
"10129",2022-09-10 05:15:00,3.46,12.253,NA,NA
"10130",2022-09-10 05:30:00,3.429,12.273,NA,NA
"10131",2022-09-10 05:45:00,3.377,12.287,NA,NA
"10132",2022-09-10 06:00:00,3.367,12.31,NA,NA
"10133",2022-09-10 06:15:00,3.346,12.308,NA,NA
"10134",2022-09-10 06:30:00,3.346,12.281,NA,NA
"10135",2022-09-10 06:45:00,3.284,12.315,NA,NA
"10136",2022-09-10 07:00:00,3.274,12.323,NA,NA
"10137",2022-09-10 07:15:00,3.243,12.341,NA,NA
"10138",2022-09-10 07:30:00,3.212,12.357,NA,NA
"10139",2022-09-10 07:45:00,3.171,12.383,NA,NA
"10140",2022-09-10 08:00:00,3.16,12.389,NA,NA
"10141",2022-09-10 08:15:00,3.14,12.406,NA,NA
"10142",2022-09-10 08:30:00,3.14,12.41,NA,NA
"10143",2022-09-10 08:45:00,3.119,12.438,NA,NA
"10144",2022-09-10 09:00:00,3.109,12.436,NA,NA
"10145",2022-09-10 09:15:00,3.129,12.455,NA,NA
"10146",2022-09-10 09:30:00,3.109,12.467,NA,NA
"10147",2022-09-10 09:45:00,3.098,12.482,NA,NA
"10148",2022-09-10 10:00:00,3.129,12.473,NA,NA
"10149",2022-09-10 10:15:00,3.109,12.484,NA,NA
"10150",2022-09-10 10:30:00,3.14,12.485,NA,NA
"10151",2022-09-10 10:45:00,3.119,12.492,NA,NA
"10152",2022-09-10 11:00:00,3.109,12.501,NA,NA
"10153",2022-09-10 11:15:00,3.119,12.52,NA,NA
"10154",2022-09-10 11:30:00,3.14,12.522,NA,NA
"10155",2022-09-10 11:45:00,3.15,12.535,NA,NA
"10156",2022-09-10 12:00:00,3.181,12.532,NA,NA
"10157",2022-09-10 12:15:00,3.16,12.527,NA,NA
"10158",2022-09-10 12:30:00,3.191,12.514,NA,NA
"10159",2022-09-10 12:45:00,3.181,12.526,NA,NA
"10160",2022-09-10 13:00:00,3.212,12.534,NA,NA
"10161",2022-09-10 13:15:00,3.243,12.528,NA,NA
"10162",2022-09-10 13:30:00,3.274,12.527,NA,NA
"10163",2022-09-10 13:45:00,3.326,12.527,NA,NA
"10164",2022-09-10 14:00:00,3.346,12.52,NA,NA
"10165",2022-09-10 14:15:00,3.419,12.496,NA,NA
"10166",2022-09-10 14:30:00,3.449,12.465,NA,NA
"10167",2022-09-10 14:45:00,3.491,12.458,NA,NA
"10168",2022-09-10 15:00:00,3.532,12.443,NA,NA
"10169",2022-09-10 15:15:00,3.593,12.433,NA,NA
"10170",2022-09-10 15:30:00,3.614,12.437,NA,NA
"10171",2022-09-10 15:45:00,3.675,12.387,NA,NA
"10172",2022-09-10 16:00:00,3.696,12.384,NA,NA
"10173",2022-09-10 16:15:00,3.747,12.353,NA,NA
"10174",2022-09-10 16:30:00,3.788,12.359,NA,NA
"10175",2022-09-10 16:45:00,3.829,12.342,NA,NA
"10176",2022-09-10 17:00:00,3.87,12.341,NA,NA
"10177",2022-09-10 17:15:00,3.87,12.316,NA,NA
"10178",2022-09-10 17:30:00,3.921,12.285,NA,NA
"10179",2022-09-10 17:45:00,3.951,12.271,NA,NA
"10180",2022-09-10 18:00:00,3.982,12.25,NA,NA
"10181",2022-09-10 18:15:00,4.023,12.26,NA,NA
"10182",2022-09-10 18:30:00,4.033,12.237,NA,NA
"10183",2022-09-10 18:45:00,4.063,12.228,NA,NA
"10184",2022-09-10 19:00:00,4.094,12.196,NA,NA
"10185",2022-09-10 19:15:00,4.114,12.189,NA,NA
"10186",2022-09-10 19:30:00,4.145,12.161,NA,NA
"10187",2022-09-10 19:45:00,4.165,12.15,NA,NA
"10188",2022-09-10 20:00:00,4.145,12.156,NA,NA
"10189",2022-09-10 20:15:00,4.185,12.113,NA,NA
"10190",2022-09-10 20:30:00,4.165,12.131,NA,NA
"10191",2022-09-10 20:45:00,4.135,12.134,NA,NA
"10192",2022-09-10 21:00:00,4.145,12.109,NA,NA
"10193",2022-09-10 21:15:00,4.114,12.118,NA,NA
"10194",2022-09-10 21:30:00,4.104,12.124,NA,NA
"10195",2022-09-10 21:45:00,4.063,12.118,NA,NA
"10196",2022-09-10 22:00:00,4.053,12.117,NA,NA
"10197",2022-09-10 22:15:00,4.013,12.087,NA,NA
"10198",2022-09-10 22:30:00,3.962,12.115,NA,NA
"10199",2022-09-10 22:45:00,3.941,12.136,NA,NA
"10200",2022-09-10 23:00:00,3.9,12.179,NA,NA
"10201",2022-09-10 23:15:00,3.88,12.192,NA,NA
"10202",2022-09-10 23:30:00,3.849,12.223,NA,NA
"10203",2022-09-10 23:45:00,3.829,12.229,NA,NA
"10204",2022-09-11 00:00:00,3.788,12.236,NA,NA
"10205",2022-09-11 00:15:00,3.747,12.254,NA,NA
"10206",2022-09-11 00:30:00,3.686,12.295,NA,NA
"10207",2022-09-11 00:45:00,3.665,12.282,NA,NA
"10208",2022-09-11 01:00:00,3.624,12.301,NA,NA
"10209",2022-09-11 01:15:00,3.583,12.302,NA,NA
"10210",2022-09-11 01:30:00,3.542,12.322,NA,NA
"10211",2022-09-11 01:45:00,3.501,12.341,NA,NA
"10212",2022-09-11 02:00:00,3.439,12.356,NA,NA
"10213",2022-09-11 02:15:00,3.429,12.354,NA,NA
"10214",2022-09-11 02:30:00,3.367,12.395,NA,NA
"10215",2022-09-11 02:45:00,3.305,12.408,NA,NA
"10216",2022-09-11 03:00:00,3.253,12.427,NA,NA
"10217",2022-09-11 03:15:00,3.191,12.444,NA,NA
"10218",2022-09-11 03:30:00,3.16,12.457,NA,NA
"10219",2022-09-11 03:45:00,3.119,12.467,NA,NA
"10220",2022-09-11 04:00:00,3.046,12.495,NA,NA
"10221",2022-09-11 04:15:00,3.005,12.506,NA,NA
"10222",2022-09-11 04:30:00,2.942,12.535,NA,NA
"10223",2022-09-11 04:45:00,2.901,12.541,NA,NA
"10224",2022-09-11 05:00:00,2.849,12.562,NA,NA
"10225",2022-09-11 05:15:00,2.828,12.566,NA,NA
"10226",2022-09-11 05:30:00,2.765,12.595,NA,NA
"10227",2022-09-11 05:45:00,2.734,12.606,NA,NA
"10228",2022-09-11 06:00:00,2.671,12.624,NA,NA
"10229",2022-09-11 06:15:00,2.619,12.624,NA,NA
"10230",2022-09-11 06:30:00,2.598,12.634,NA,NA
"10231",2022-09-11 06:45:00,2.514,12.687,NA,NA
"10232",2022-09-11 07:00:00,2.482,12.684,NA,NA
"10233",2022-09-11 07:15:00,2.451,12.691,NA,NA
"10234",2022-09-11 07:30:00,2.409,12.726,NA,NA
"10235",2022-09-11 07:45:00,2.367,12.731,NA,NA
"10236",2022-09-11 08:00:00,2.325,12.752,NA,NA
"10237",2022-09-11 08:15:00,2.314,12.767,NA,NA
"10238",2022-09-11 08:30:00,2.283,12.781,NA,NA
"10239",2022-09-11 08:45:00,2.272,12.793,NA,NA
"10240",2022-09-11 09:00:00,2.219,12.832,NA,NA
"10241",2022-09-11 09:15:00,2.198,12.844,NA,NA
"10242",2022-09-11 09:30:00,2.198,12.844,NA,NA
"10243",2022-09-11 09:45:00,2.188,12.847,NA,NA
"10244",2022-09-11 10:00:00,2.188,12.87,NA,NA
"10245",2022-09-11 10:15:00,2.166,12.897,NA,NA
"10246",2022-09-11 10:30:00,2.188,12.898,NA,NA
"10247",2022-09-11 10:45:00,2.177,12.91,NA,NA
"10248",2022-09-11 11:00:00,2.177,12.904,NA,NA
"10249",2022-09-11 11:15:00,2.177,12.903,NA,NA
"10250",2022-09-11 11:30:00,2.166,12.916,NA,NA
"10251",2022-09-11 11:45:00,2.156,12.898,NA,NA
"10252",2022-09-11 12:00:00,2.188,12.902,NA,NA
"10253",2022-09-11 12:15:00,2.188,12.896,NA,NA
"10254",2022-09-11 12:30:00,2.166,12.922,NA,NA
"10255",2022-09-11 12:45:00,2.188,12.9,NA,NA
"10256",2022-09-11 13:00:00,2.219,12.9,NA,NA
"10257",2022-09-11 13:15:00,2.293,12.88,NA,NA
"10258",2022-09-11 13:30:00,2.283,12.899,NA,NA
"10259",2022-09-11 13:45:00,2.314,12.886,NA,NA
"10260",2022-09-11 14:00:00,2.356,12.867,NA,NA
"10261",2022-09-11 14:15:00,2.419,12.856,NA,NA
"10262",2022-09-11 14:30:00,2.482,12.849,NA,NA
"10263",2022-09-11 14:45:00,2.556,12.824,NA,NA
"10264",2022-09-11 15:00:00,2.598,12.829,NA,NA
"10265",2022-09-11 15:15:00,2.661,12.786,NA,NA
"10266",2022-09-11 15:30:00,2.734,12.77,NA,NA
"10267",2022-09-11 15:45:00,2.797,12.722,NA,NA
"10268",2022-09-11 16:00:00,2.88,12.662,NA,NA
"10269",2022-09-11 16:15:00,2.942,12.637,NA,NA
"10270",2022-09-11 16:30:00,3.015,12.603,NA,NA
"10271",2022-09-11 16:45:00,3.067,12.602,NA,NA
"10272",2022-09-11 17:00:00,3.16,12.574,NA,NA
"10273",2022-09-11 17:15:00,3.191,12.576,NA,NA
"10274",2022-09-11 17:30:00,3.253,12.558,NA,NA
"10275",2022-09-11 17:45:00,3.305,12.516,NA,NA
"10276",2022-09-11 18:00:00,3.357,12.462,NA,NA
"10277",2022-09-11 18:15:00,3.357,12.457,NA,NA
"10278",2022-09-11 18:30:00,3.388,12.445,NA,NA
"10279",2022-09-11 18:45:00,3.419,12.396,NA,NA
"10280",2022-09-11 19:00:00,3.449,12.381,NA,NA
"10281",2022-09-11 19:15:00,3.47,12.348,NA,NA
"10282",2022-09-11 19:30:00,3.501,12.354,NA,NA
"10283",2022-09-11 19:45:00,3.542,12.319,NA,NA
"10284",2022-09-11 20:00:00,3.563,12.32,NA,NA
"10285",2022-09-11 20:15:00,3.573,12.307,NA,NA
"10286",2022-09-11 20:30:00,3.604,12.294,NA,NA
"10287",2022-09-11 20:45:00,3.624,12.289,NA,NA
"10288",2022-09-11 21:00:00,3.624,12.265,NA,NA
"10289",2022-09-11 21:15:00,3.614,12.264,NA,NA
"10290",2022-09-11 21:30:00,3.624,12.244,NA,NA
"10291",2022-09-11 21:45:00,3.604,12.271,NA,NA
"10292",2022-09-11 22:00:00,3.593,12.261,NA,NA
"10293",2022-09-11 22:15:00,3.614,12.248,NA,NA
"10294",2022-09-11 22:30:00,3.614,12.25,NA,NA
"10295",2022-09-11 22:45:00,3.634,12.244,NA,NA
"10296",2022-09-11 23:00:00,3.624,12.265,NA,NA
"10297",2022-09-11 23:15:00,3.614,12.27,NA,NA
"10298",2022-09-11 23:30:00,3.583,12.28,NA,NA
"10299",2022-09-11 23:45:00,3.542,12.293,NA,NA
"10300",2022-09-12 00:00:00,3.532,12.293,NA,NA
"10301",2022-09-12 00:15:00,3.47,12.312,NA,NA
"10302",2022-09-12 00:30:00,3.439,12.322,NA,NA
"10303",2022-09-12 00:45:00,3.377,12.343,NA,NA
"10304",2022-09-12 01:00:00,3.326,12.358,NA,NA
"10305",2022-09-12 01:15:00,3.284,12.354,NA,NA
"10306",2022-09-12 01:30:00,3.243,12.381,NA,NA
"10307",2022-09-12 01:45:00,3.191,12.406,NA,NA
"10308",2022-09-12 02:00:00,3.16,12.401,NA,NA
"10309",2022-09-12 02:15:00,3.129,12.421,NA,NA
"10310",2022-09-12 02:30:00,3.109,12.426,NA,NA
"10311",2022-09-12 02:45:00,3.077,12.441,NA,NA
"10312",2022-09-12 03:00:00,3.067,12.444,NA,NA
"10313",2022-09-12 03:15:00,3.026,12.439,NA,NA
"10314",2022-09-12 03:30:00,2.994,12.466,NA,NA
"10315",2022-09-12 03:45:00,2.942,12.483,NA,NA
"10316",2022-09-12 04:00:00,2.911,12.484,NA,NA
"10317",2022-09-12 04:15:00,2.87,12.494,NA,NA
"10318",2022-09-12 04:30:00,2.849,12.509,NA,NA
"10319",2022-09-12 04:45:00,2.828,12.502,NA,NA
"10320",2022-09-12 05:00:00,2.786,12.519,NA,NA
"10321",2022-09-12 05:15:00,2.755,12.523,NA,NA
"10322",2022-09-12 05:30:00,2.703,12.56,NA,NA
"10323",2022-09-12 05:45:00,2.692,12.558,NA,NA
"10324",2022-09-12 06:00:00,2.682,12.564,NA,NA
"10325",2022-09-12 06:15:00,2.682,12.57,NA,NA
"10326",2022-09-12 06:30:00,2.64,12.577,NA,NA
"10327",2022-09-12 06:45:00,2.629,12.58,NA,NA
"10328",2022-09-12 07:00:00,2.587,12.612,NA,NA
"10329",2022-09-12 07:15:00,2.598,12.591,NA,NA
"10330",2022-09-12 07:30:00,2.556,12.619,NA,NA
"10331",2022-09-12 07:45:00,2.535,12.611,NA,NA
"10332",2022-09-12 08:00:00,2.514,12.646,NA,NA
"10333",2022-09-12 08:15:00,2.524,12.645,NA,NA
"10334",2022-09-12 08:30:00,2.535,12.646,NA,NA
"10335",2022-09-12 08:45:00,2.524,12.655,NA,NA
"10336",2022-09-12 09:00:00,2.514,12.656,NA,NA
"10337",2022-09-12 09:15:00,2.514,12.668,NA,NA
"10338",2022-09-12 09:30:00,2.514,12.701,NA,NA
"10339",2022-09-12 09:45:00,2.472,12.721,NA,NA
"10340",2022-09-12 10:00:00,2.514,12.733,NA,NA
"10341",2022-09-12 10:15:00,2.524,12.747,NA,NA
"10342",2022-09-12 10:30:00,2.556,12.723,NA,NA
"10343",2022-09-12 10:45:00,2.556,12.746,NA,NA
"10344",2022-09-12 11:00:00,2.556,12.74,NA,NA
"10345",2022-09-12 11:15:00,2.598,12.71,NA,NA
"10346",2022-09-12 11:30:00,2.608,12.709,NA,NA
"10347",2022-09-12 11:45:00,2.598,12.73,NA,NA
"10348",2022-09-12 12:00:00,2.629,12.739,NA,NA
"10349",2022-09-12 12:15:00,2.671,12.714,NA,NA
"10350",2022-09-12 12:30:00,2.723,12.713,NA,NA
"10351",2022-09-12 12:45:00,2.744,12.707,NA,NA
"10352",2022-09-12 13:00:00,2.755,12.698,NA,NA
"10353",2022-09-12 13:15:00,2.797,12.684,NA,NA
"10354",2022-09-12 13:30:00,2.838,12.698,NA,NA
"10355",2022-09-12 13:45:00,2.859,12.69,NA,NA
"10356",2022-09-12 14:00:00,2.932,12.658,NA,NA
"10357",2022-09-12 14:15:00,2.953,12.664,NA,NA
"10358",2022-09-12 14:30:00,2.984,12.65,NA,NA
"10359",2022-09-12 14:45:00,3.067,12.619,NA,NA
"10360",2022-09-12 15:00:00,3.098,12.596,NA,NA
"10361",2022-09-12 15:15:00,3.15,12.567,NA,NA
"10362",2022-09-12 15:30:00,3.181,12.533,NA,NA
"10363",2022-09-12 15:45:00,3.212,12.524,NA,NA
"10364",2022-09-12 16:00:00,3.253,12.511,NA,NA
"10365",2022-09-12 16:15:00,3.326,12.449,NA,NA
"10366",2022-09-12 16:30:00,3.377,12.451,NA,NA
"10367",2022-09-12 16:45:00,3.408,12.442,NA,NA
"10368",2022-09-12 17:00:00,3.491,12.394,NA,NA
"10369",2022-09-12 17:15:00,3.491,12.391,NA,NA
"10370",2022-09-12 17:30:00,3.552,12.346,NA,NA
"10371",2022-09-12 17:45:00,3.573,12.347,NA,NA
"10372",2022-09-12 18:00:00,3.634,12.284,NA,NA
"10373",2022-09-12 18:15:00,3.655,12.274,NA,NA
"10374",2022-09-12 18:30:00,3.696,12.26,NA,NA
"10375",2022-09-12 18:45:00,3.727,12.237,NA,NA
"10376",2022-09-12 19:00:00,3.747,12.231,NA,NA
"10377",2022-09-12 19:15:00,3.768,12.207,NA,NA
"10378",2022-09-12 19:30:00,3.809,12.195,NA,NA
"10379",2022-09-12 19:45:00,3.86,12.172,NA,NA
"10380",2022-09-12 20:00:00,3.89,12.135,NA,NA
"10381",2022-09-12 20:15:00,3.9,12.127,NA,NA
"10382",2022-09-12 20:30:00,3.921,12.101,NA,NA
"10383",2022-09-12 20:45:00,3.911,12.112,NA,NA
"10384",2022-09-12 21:00:00,3.941,12.079,NA,NA
"10385",2022-09-12 21:15:00,3.921,12.082,NA,NA
"10386",2022-09-12 21:30:00,3.921,12.079,NA,NA
"10387",2022-09-12 21:45:00,3.9,12.079,NA,NA
"10388",2022-09-12 22:00:00,3.931,12.057,NA,NA
"10389",2022-09-12 22:15:00,3.89,12.085,NA,NA
"10390",2022-09-12 22:30:00,3.87,12.082,NA,NA
"10391",2022-09-12 22:45:00,3.829,12.112,NA,NA
"10392",2022-09-12 23:00:00,3.788,12.11,NA,NA
"10393",2022-09-12 23:15:00,3.778,12.117,NA,NA
"10394",2022-09-12 23:30:00,3.737,12.133,NA,NA
"10395",2022-09-12 23:45:00,3.727,12.125,NA,NA
"10396",2022-09-13 00:00:00,3.706,12.146,NA,NA
"10397",2022-09-13 00:15:00,3.675,12.162,NA,NA
"10398",2022-09-13 00:30:00,3.655,12.163,NA,NA
"10399",2022-09-13 00:45:00,3.655,12.161,NA,NA
"10400",2022-09-13 01:00:00,3.583,12.19,NA,NA
"10401",2022-09-13 01:15:00,3.563,12.186,NA,NA
"10402",2022-09-13 01:30:00,3.521,12.192,NA,NA
"10403",2022-09-13 01:45:00,3.501,12.212,NA,NA
"10404",2022-09-13 02:00:00,3.47,12.228,NA,NA
"10405",2022-09-13 02:15:00,3.449,12.237,NA,NA
"10406",2022-09-13 02:30:00,3.429,12.242,NA,NA
"10407",2022-09-13 02:45:00,3.408,12.253,NA,NA
"10408",2022-09-13 03:00:00,3.367,12.267,NA,NA
"10409",2022-09-13 03:15:00,3.305,12.262,NA,NA
"10410",2022-09-13 03:30:00,3.253,12.284,NA,NA
"10411",2022-09-13 03:45:00,3.233,12.3,NA,NA
"10412",2022-09-13 04:00:00,3.202,12.318,NA,NA
"10413",2022-09-13 04:15:00,3.14,12.321,NA,NA
"10414",2022-09-13 04:30:00,3.077,12.346,NA,NA
"10415",2022-09-13 04:45:00,3.067,12.342,NA,NA
"10416",2022-09-13 05:00:00,3.015,12.369,NA,NA
"10417",2022-09-13 05:15:00,2.974,12.389,NA,NA
"10418",2022-09-13 05:30:00,2.953,12.386,NA,NA
"10419",2022-09-13 05:45:00,2.922,12.398,NA,NA
"10420",2022-09-13 06:00:00,2.88,12.405,NA,NA
"10421",2022-09-13 06:15:00,2.87,12.42,NA,NA
"10422",2022-09-13 06:30:00,2.859,12.421,NA,NA
"10423",2022-09-13 06:45:00,2.817,12.432,NA,NA
"10424",2022-09-13 07:00:00,2.776,12.438,NA,NA
"10425",2022-09-13 07:15:00,2.755,12.455,NA,NA
"10426",2022-09-13 07:30:00,2.755,12.447,NA,NA
"10427",2022-09-13 07:45:00,2.723,12.47,NA,NA
"10428",2022-09-13 08:00:00,2.682,12.495,NA,NA
"10429",2022-09-13 08:15:00,2.671,12.498,NA,NA
"10430",2022-09-13 08:30:00,2.682,12.489,NA,NA
"10431",2022-09-13 08:45:00,2.661,12.516,NA,NA
"10432",2022-09-13 09:00:00,2.661,12.526,NA,NA
"10433",2022-09-13 09:15:00,2.608,12.559,NA,NA
"10434",2022-09-13 09:30:00,2.619,12.553,NA,NA
"10435",2022-09-13 09:45:00,2.619,12.568,NA,NA
"10436",2022-09-13 10:00:00,2.619,12.584,NA,NA
"10437",2022-09-13 10:15:00,2.619,12.587,NA,NA
"10438",2022-09-13 10:30:00,2.619,12.575,NA,NA
"10439",2022-09-13 10:45:00,2.629,12.581,NA,NA
"10440",2022-09-13 11:00:00,2.65,12.558,NA,NA
"10441",2022-09-13 11:15:00,2.619,12.59,NA,NA
"10442",2022-09-13 11:30:00,2.64,12.582,NA,NA
"10443",2022-09-13 11:45:00,2.64,12.592,NA,NA
"10444",2022-09-13 12:00:00,2.65,12.594,NA,NA
"10445",2022-09-13 12:15:00,2.661,12.596,NA,NA
"10446",2022-09-13 12:30:00,2.692,12.596,NA,NA
"10447",2022-09-13 12:45:00,2.703,12.603,NA,NA
"10448",2022-09-13 13:00:00,2.776,12.577,NA,NA
"10449",2022-09-13 13:15:00,2.765,12.617,NA,NA
"10450",2022-09-13 13:30:00,2.828,12.599,NA,NA
"10451",2022-09-13 13:45:00,2.88,12.603,NA,NA
"10452",2022-09-13 14:00:00,2.911,12.579,NA,NA
"10453",2022-09-13 14:15:00,2.953,12.556,NA,NA
"10454",2022-09-13 14:30:00,2.994,12.535,NA,NA
"10455",2022-09-13 14:45:00,3.036,12.513,NA,NA
"10456",2022-09-13 15:00:00,3.077,12.474,NA,NA
"10457",2022-09-13 15:15:00,3.15,12.458,NA,NA
"10458",2022-09-13 15:30:00,3.202,12.462,NA,NA
"10459",2022-09-13 15:45:00,3.295,12.431,NA,NA
"10460",2022-09-13 16:00:00,3.377,12.44,NA,NA
"10461",2022-09-13 16:15:00,3.439,12.409,NA,NA
"10462",2022-09-13 16:30:00,3.542,12.366,NA,NA
"10463",2022-09-13 16:45:00,3.573,12.361,NA,NA
"10464",2022-09-13 17:00:00,3.624,12.323,NA,NA
"10465",2022-09-13 17:15:00,3.675,12.286,NA,NA
"10466",2022-09-13 17:30:00,3.716,12.258,NA,NA
"10467",2022-09-13 17:45:00,3.778,12.236,NA,NA
"10468",2022-09-13 18:00:00,3.829,12.218,NA,NA
"10469",2022-09-13 18:15:00,3.89,12.186,NA,NA
"10470",2022-09-13 18:30:00,3.921,12.165,NA,NA
"10471",2022-09-13 18:45:00,4.002,12.101,NA,NA
"10472",2022-09-13 19:00:00,4.013,12.087,NA,NA
"10473",2022-09-13 19:15:00,4.043,12.032,NA,NA
"10474",2022-09-13 19:30:00,4.114,11.997,NA,NA
"10475",2022-09-13 19:45:00,4.175,11.964,NA,NA
"10476",2022-09-13 20:00:00,4.195,11.963,NA,NA
"10477",2022-09-13 20:15:00,4.246,11.924,NA,NA
"10478",2022-09-13 20:30:00,4.307,11.91,NA,NA
"10479",2022-09-13 20:45:00,4.337,11.888,NA,NA
"10480",2022-09-13 21:00:00,4.388,11.845,NA,NA
"10481",2022-09-13 21:15:00,4.398,11.872,NA,NA
"10482",2022-09-13 21:30:00,4.428,11.854,NA,NA
"10483",2022-09-13 21:45:00,4.448,11.856,NA,NA
"10484",2022-09-13 22:00:00,4.489,11.855,NA,NA
"10485",2022-09-13 22:15:00,4.509,11.827,NA,NA
"10486",2022-09-13 22:30:00,4.529,11.816,NA,NA
"10487",2022-09-13 22:45:00,4.519,11.821,NA,NA
"10488",2022-09-13 23:00:00,4.539,11.803,NA,NA
"10489",2022-09-13 23:15:00,4.529,11.811,NA,NA
"10490",2022-09-13 23:30:00,4.529,11.817,NA,NA
"10491",2022-09-13 23:45:00,4.519,11.807,NA,NA
"10492",2022-09-14 00:00:00,4.519,11.815,NA,NA
"10493",2022-09-14 00:15:00,4.489,11.825,NA,NA
"10494",2022-09-14 00:30:00,4.489,11.816,NA,NA
"10495",2022-09-14 00:45:00,4.469,11.811,NA,NA
"10496",2022-09-14 01:00:00,4.458,11.822,NA,NA
"10497",2022-09-14 01:15:00,4.448,11.821,NA,NA
"10498",2022-09-14 01:30:00,4.408,11.856,NA,NA
"10499",2022-09-14 01:45:00,4.418,11.847,NA,NA
"10500",2022-09-14 02:00:00,4.398,11.83,NA,NA
"10501",2022-09-14 02:15:00,4.378,11.85,NA,NA
"10502",2022-09-14 02:30:00,4.388,11.85,NA,NA
"10503",2022-09-14 02:45:00,4.368,11.842,NA,NA
"10504",2022-09-14 03:00:00,4.368,11.839,NA,NA
"10505",2022-09-14 03:15:00,4.347,11.853,NA,NA
"10506",2022-09-14 03:30:00,4.337,11.861,NA,NA
"10507",2022-09-14 03:45:00,4.327,11.853,NA,NA
"10508",2022-09-14 04:00:00,4.307,11.87,NA,NA
"10509",2022-09-14 04:15:00,4.276,11.88,NA,NA
"10510",2022-09-14 04:30:00,4.266,11.887,NA,NA
"10511",2022-09-14 04:45:00,4.287,11.874,NA,NA
"10512",2022-09-14 05:00:00,4.236,11.9,NA,NA
"10513",2022-09-14 05:15:00,4.226,11.907,NA,NA
"10514",2022-09-14 05:30:00,4.216,11.91,NA,NA
"10515",2022-09-14 05:45:00,4.175,11.929,NA,NA
"10516",2022-09-14 06:00:00,4.175,11.924,NA,NA
"10517",2022-09-14 06:15:00,4.135,11.941,NA,NA
"10518",2022-09-14 06:30:00,4.155,11.909,NA,NA
"10519",2022-09-14 06:45:00,4.135,11.927,NA,NA
"10520",2022-09-14 07:00:00,4.104,11.942,NA,NA
"10521",2022-09-14 07:15:00,4.104,11.942,NA,NA
"10522",2022-09-14 07:30:00,4.084,11.948,NA,NA
"10523",2022-09-14 07:45:00,4.053,11.973,NA,NA
"10524",2022-09-14 08:00:00,4.043,11.979,NA,NA
"10525",2022-09-14 08:15:00,4.053,11.982,NA,NA
"10526",2022-09-14 08:30:00,4.023,12.001,NA,NA
"10527",2022-09-14 08:45:00,4.023,11.999,NA,NA
"10528",2022-09-14 09:00:00,4.033,12.004,NA,NA
"10529",2022-09-14 09:15:00,4.002,12.037,NA,NA
"10530",2022-09-14 09:30:00,4.023,12.027,NA,NA
"10531",2022-09-14 09:45:00,3.992,12.051,NA,NA
"10532",2022-09-14 10:00:00,4.013,12.054,NA,NA
"10533",2022-09-14 10:15:00,4.002,12.074,NA,NA
"10534",2022-09-14 10:30:00,3.992,12.096,NA,NA
"10535",2022-09-14 10:45:00,4.002,12.105,NA,NA
"10536",2022-09-14 11:00:00,4.043,12.117,NA,NA
"10537",2022-09-14 11:15:00,4.063,12.104,NA,NA
"10538",2022-09-14 11:30:00,4.043,12.142,NA,NA
"10539",2022-09-14 11:45:00,4.074,12.138,NA,NA
"10540",2022-09-14 12:00:00,4.074,12.117,NA,NA
"10541",2022-09-14 12:15:00,4.063,12.121,NA,NA
"10542",2022-09-14 12:30:00,4.074,12.113,NA,NA
"10543",2022-09-14 12:45:00,4.084,12.1,NA,NA
"10544",2022-09-14 13:00:00,4.084,12.094,NA,NA
"10545",2022-09-14 13:15:00,4.084,12.102,NA,NA
"10546",2022-09-14 13:30:00,4.094,12.104,NA,NA
"10547",2022-09-14 13:45:00,4.084,12.125,NA,NA
"10548",2022-09-14 14:00:00,4.114,12.106,NA,NA
"10549",2022-09-14 14:15:00,4.135,12.117,NA,NA
"10550",2022-09-14 14:30:00,4.145,12.115,NA,NA
"10551",2022-09-14 14:45:00,4.165,12.116,NA,NA
"10552",2022-09-14 15:00:00,4.206,12.113,NA,NA
"10553",2022-09-14 15:15:00,4.236,12.1,NA,NA
"10554",2022-09-14 15:30:00,4.256,12.091,NA,NA
"10555",2022-09-14 15:45:00,4.276,12.074,NA,NA
"10556",2022-09-14 16:00:00,4.276,12.06,NA,NA
"10557",2022-09-14 16:15:00,4.307,12.046,NA,NA
"10558",2022-09-14 16:30:00,4.317,12.032,NA,NA
"10559",2022-09-14 16:45:00,4.357,11.989,NA,NA
"10560",2022-09-14 17:00:00,4.378,11.979,NA,NA
"10561",2022-09-14 17:15:00,4.378,11.959,NA,NA
"10562",2022-09-14 17:30:00,4.388,11.974,NA,NA
"10563",2022-09-14 17:45:00,4.398,11.98,NA,NA
"10564",2022-09-14 18:00:00,4.418,11.959,NA,NA
"10565",2022-09-14 18:15:00,4.428,11.965,NA,NA
"10566",2022-09-14 18:30:00,4.428,11.976,NA,NA
"10567",2022-09-14 18:45:00,4.438,11.954,NA,NA
"10568",2022-09-14 19:00:00,4.458,11.934,NA,NA
"10569",2022-09-14 19:15:00,4.428,11.936,NA,NA
"10570",2022-09-14 19:30:00,4.448,11.923,NA,NA
"10571",2022-09-14 19:45:00,4.418,11.93,NA,NA
"10572",2022-09-14 20:00:00,4.428,11.915,NA,NA
"10573",2022-09-14 20:15:00,4.408,11.921,NA,NA
"10574",2022-09-14 20:30:00,4.428,11.903,NA,NA
"10575",2022-09-14 20:45:00,4.398,11.925,NA,NA
"10576",2022-09-14 21:00:00,4.408,11.907,NA,NA
"10577",2022-09-14 21:15:00,4.418,11.9,NA,NA
"10578",2022-09-14 21:30:00,4.418,11.894,NA,NA
