"Plot Title: 20005936_POKE_atmo"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20005936, SEN S/N: 20005936, LBL: P)","Temp, °C (LGR S/N: 20005936, SEN S/N: 20005936, LBL: T)"
10452,09/21/20 09:45:00 AM,97.794,0.343
10453,09/21/20 10:00:00 AM,97.792,1.548
10454,09/21/20 10:15:00 AM,97.770,2.624
10455,09/21/20 10:30:00 AM,97.752,3.367
10456,09/21/20 10:45:00 AM,97.760,4.623
10457,09/21/20 11:00:00 AM,97.728,6.370
10458,09/21/20 11:15:00 AM,97.723,8.680
10459,09/21/20 11:30:00 AM,97.725,11.431
10460,09/21/20 11:45:00 AM,97.713,14.613
10461,09/21/20 12:00:00 PM,97.698,15.569
10462,09/21/20 12:15:00 PM,97.671,12.980
10463,09/21/20 12:30:00 PM,97.668,12.110
10464,09/21/20 12:45:00 PM,97.653,12.401
10465,09/21/20 01:00:00 PM,97.652,12.304
10466,09/21/20 01:15:00 PM,97.641,12.207
10467,09/21/20 01:30:00 PM,97.628,11.916
10468,09/21/20 01:45:00 PM,97.618,11.916
10469,09/21/20 02:00:00 PM,97.610,12.690
10470,09/21/20 02:15:00 PM,97.597,13.076
10471,09/21/20 02:30:00 PM,97.590,12.594
10472,09/21/20 02:45:00 PM,97.573,13.365
10473,09/21/20 03:00:00 PM,97.559,15.091
10474,09/21/20 03:15:00 PM,97.573,20.043
10475,09/21/20 03:30:00 PM,97.563,21.378
10476,09/21/20 03:45:00 PM,97.534,23.292
10477,09/21/20 04:00:00 PM,97.524,19.948
10478,09/21/20 04:15:00 PM,97.515,17.950
10479,09/21/20 04:30:00 PM,97.515,15.951
10480,09/21/20 04:45:00 PM,97.527,12.787
10481,09/21/20 05:00:00 PM,97.525,11.334
10482,09/21/20 05:15:00 PM,97.525,10.651
10483,09/21/20 05:30:00 PM,97.529,12.980
10484,09/21/20 05:45:00 PM,97.509,16.237
10485,09/21/20 06:00:00 PM,97.529,19.662
10486,09/21/20 06:15:00 PM,97.542,23.869
10487,09/21/20 06:30:00 PM,97.544,25.319
10488,09/21/20 06:45:00 PM,97.531,25.125
10489,09/21/20 07:00:00 PM,97.524,17.950
10490,09/21/20 07:15:00 PM,97.539,12.304
10491,09/21/20 07:30:00 PM,97.545,8.779
10492,09/21/20 07:45:00 PM,97.528,6.877
10493,09/21/20 08:00:00 PM,97.539,5.655
10494,09/21/20 08:15:00 PM,97.535,5.347
10495,09/21/20 08:30:00 PM,97.540,4.415
10496,09/21/20 08:45:00 PM,97.552,3.261
10497,09/21/20 09:00:00 PM,97.554,2.730
10498,09/21/20 09:15:00 PM,97.579,1.764
10499,09/21/20 09:30:00 PM,97.585,0.893
10500,09/21/20 09:45:00 PM,97.569,0.453
10501,09/21/20 10:00:00 PM,97.595,0.232
10502,09/21/20 10:15:00 PM,97.591,0.010
10503,09/21/20 10:30:00 PM,97.604,-0.437
10504,09/21/20 10:45:00 PM,97.616,-0.887
10505,09/21/20 11:00:00 PM,97.627,-1.456
10506,09/21/20 11:15:00 PM,97.633,-1.684
10507,09/21/20 11:30:00 PM,97.633,-1.684
10508,09/21/20 11:45:00 PM,97.641,-1.799
10509,09/22/20 12:00:00 AM,97.647,-2.030
10510,09/22/20 12:15:00 AM,97.655,-2.145
10511,09/22/20 12:30:00 AM,97.665,-2.145
10512,09/22/20 12:45:00 AM,97.671,-2.377
10513,09/22/20 01:00:00 AM,97.679,-2.494
10514,09/22/20 01:15:00 AM,97.689,-3.079
10515,09/22/20 01:30:00 AM,97.680,-3.079
10516,09/22/20 01:45:00 AM,97.675,-2.727
10517,09/22/20 02:00:00 AM,97.669,-2.494
10518,09/22/20 02:15:00 AM,97.676,-2.030
10519,09/22/20 02:30:00 AM,97.683,-2.145
10520,09/22/20 02:45:00 AM,97.683,-2.145
10521,09/22/20 03:00:00 AM,97.699,-2.377
10522,09/22/20 03:15:00 AM,97.696,-2.610
10523,09/22/20 03:30:00 AM,97.694,-2.727
10524,09/22/20 03:45:00 AM,97.710,-2.962
10525,09/22/20 04:00:00 AM,97.717,-3.079
10526,09/22/20 04:15:00 AM,97.714,-3.316
10527,09/22/20 04:30:00 AM,97.723,-3.316
10528,09/22/20 04:45:00 AM,97.716,-3.197
10529,09/22/20 05:00:00 AM,97.739,-3.553
10530,09/22/20 05:15:00 AM,97.749,-4.152
10531,09/22/20 05:30:00 AM,97.731,-4.758
10532,09/22/20 05:45:00 AM,97.722,-4.758
10533,09/22/20 06:00:00 AM,97.737,-5.003
10534,09/22/20 06:15:00 AM,97.745,-5.125
10535,09/22/20 06:30:00 AM,97.743,-5.249
10536,09/22/20 06:45:00 AM,97.734,-5.249
10537,09/22/20 07:00:00 AM,97.760,-5.372
10538,09/22/20 07:15:00 AM,97.766,-5.620
10539,09/22/20 07:30:00 AM,97.755,-5.745
10540,09/22/20 07:45:00 AM,97.755,-5.745
10541,09/22/20 08:00:00 AM,97.749,-5.496
10542,09/22/20 08:15:00 AM,97.734,-5.249
10543,09/22/20 08:30:00 AM,97.760,-5.372
10544,09/22/20 08:45:00 AM,97.734,-5.249
10545,09/22/20 09:00:00 AM,97.735,-4.514
10546,09/22/20 09:15:00 AM,97.734,-3.197
10547,09/22/20 09:30:00 AM,97.715,-1.914
10548,09/22/20 09:45:00 AM,97.723,-0.662
10549,09/22/20 10:00:00 AM,97.712,0.563
10550,09/22/20 10:15:00 AM,97.693,1.872
10551,09/22/20 10:30:00 AM,97.680,2.943
10552,09/22/20 10:45:00 AM,97.671,4.311
10553,09/22/20 11:00:00 AM,97.672,6.370
10554,09/22/20 11:15:00 AM,97.657,8.680
10555,09/22/20 11:30:00 AM,97.653,11.722
10556,09/22/20 11:45:00 AM,97.646,15.187
10557,09/22/20 12:00:00 PM,97.621,15.473
10558,09/22/20 12:15:00 PM,97.601,13.365
10559,09/22/20 12:30:00 PM,97.581,12.594
10560,09/22/20 12:45:00 PM,97.566,12.883
10561,09/22/20 01:00:00 PM,97.564,12.787
10562,09/22/20 01:15:00 PM,97.559,12.401
10563,09/22/20 01:30:00 PM,97.541,11.819
10564,09/22/20 01:45:00 PM,97.535,12.013
10565,09/22/20 02:00:00 PM,97.540,13.076
10566,09/22/20 02:15:00 PM,97.517,13.461
10567,09/22/20 02:30:00 PM,97.496,13.269
10568,09/22/20 02:45:00 PM,97.489,14.134
10569,09/22/20 03:00:00 PM,97.480,15.473
10570,09/22/20 03:15:00 PM,97.467,18.616
10571,09/22/20 03:30:00 PM,97.446,20.424
10572,09/22/20 03:45:00 PM,97.435,23.004
10573,09/22/20 04:00:00 PM,97.420,19.948
10574,09/22/20 04:15:00 PM,97.397,18.996
10575,09/22/20 04:30:00 PM,97.385,16.808
10576,09/22/20 04:45:00 PM,97.382,18.616
10577,09/22/20 05:00:00 PM,97.398,24.448
10578,09/22/20 05:15:00 PM,97.393,26.097
10579,09/22/20 05:30:00 PM,97.396,26.977
10580,09/22/20 05:45:00 PM,97.368,26.292
10581,09/22/20 06:00:00 PM,97.354,24.641
10582,09/22/20 06:15:00 PM,97.344,22.621
10583,09/22/20 06:30:00 PM,97.325,19.948
10584,09/22/20 06:45:00 PM,97.316,18.616
10585,09/22/20 07:00:00 PM,97.309,17.475
10586,09/22/20 07:15:00 PM,97.324,13.173
10587,09/22/20 07:30:00 PM,97.348,10.161
10588,09/22/20 07:45:00 PM,97.322,8.978
10589,09/22/20 08:00:00 PM,97.322,6.978
10590,09/22/20 08:15:00 PM,97.327,5.962
10591,09/22/20 08:30:00 PM,97.318,5.347
10592,09/22/20 08:45:00 PM,97.308,3.998
10593,09/22/20 09:00:00 PM,97.320,3.472
10594,09/22/20 09:15:00 PM,97.306,3.155
10595,09/22/20 09:30:00 PM,97.302,2.837
10596,09/22/20 09:45:00 PM,97.297,2.517
10597,09/22/20 10:00:00 PM,97.285,2.303
10598,09/22/20 10:15:00 PM,97.291,2.088
10599,09/22/20 10:30:00 PM,97.287,1.764
10600,09/22/20 10:45:00 PM,97.285,1.656
10601,09/22/20 11:00:00 PM,97.277,1.764
10602,09/22/20 11:15:00 PM,97.266,1.656
10603,09/22/20 11:30:00 PM,97.255,1.548
10604,09/22/20 11:45:00 PM,97.248,1.003
10605,09/23/20 12:00:00 AM,97.242,0.563
10606,09/23/20 12:15:00 AM,97.226,0.784
10607,09/23/20 12:30:00 AM,97.213,1.221
10608,09/23/20 12:45:00 AM,97.218,1.548
10609,09/23/20 01:00:00 AM,97.185,1.872
10610,09/23/20 01:15:00 AM,97.178,2.088
10611,09/23/20 01:30:00 AM,97.178,2.088
10612,09/23/20 01:45:00 AM,97.175,1.872
10613,09/23/20 02:00:00 AM,97.163,1.656
10614,09/23/20 02:15:00 AM,97.153,1.656
10615,09/23/20 02:30:00 AM,97.149,1.330
10616,09/23/20 02:45:00 AM,97.138,1.221
10617,09/23/20 03:00:00 AM,97.124,0.893
10618,09/23/20 03:15:00 AM,97.105,0.893
10619,09/23/20 03:30:00 AM,97.107,1.003
10620,09/23/20 03:45:00 AM,97.091,1.221
10621,09/23/20 04:00:00 AM,97.075,1.439
10622,09/23/20 04:15:00 AM,97.059,1.656
10623,09/23/20 04:30:00 AM,97.043,1.872
10624,09/23/20 04:45:00 AM,97.054,1.980
10625,09/23/20 05:00:00 AM,97.037,2.088
10626,09/23/20 05:15:00 AM,97.023,2.410
10627,09/23/20 05:30:00 AM,97.008,2.730
10628,09/23/20 05:45:00 AM,96.994,3.049
10629,09/23/20 06:00:00 AM,96.986,3.155
10630,09/23/20 06:15:00 AM,96.968,3.261
10631,09/23/20 06:30:00 AM,96.968,3.261
10632,09/23/20 06:45:00 AM,96.958,3.893
10633,09/23/20 07:00:00 AM,96.934,4.831
10634,09/23/20 07:15:00 AM,96.909,4.415
10635,09/23/20 07:30:00 AM,96.883,3.893
10636,09/23/20 07:45:00 AM,96.869,3.578
10637,09/23/20 08:00:00 AM,96.868,3.472
10638,09/23/20 08:15:00 AM,96.850,3.578
10639,09/23/20 08:30:00 AM,96.834,3.788
10640,09/23/20 08:45:00 AM,96.836,3.893
10641,09/23/20 09:00:00 AM,96.827,3.893
10642,09/23/20 09:15:00 AM,96.828,3.998
10643,09/23/20 09:30:00 AM,96.823,4.311
10644,09/23/20 09:45:00 AM,96.816,4.519
10645,09/23/20 10:00:00 AM,96.821,4.831
10646,09/23/20 10:15:00 AM,96.798,5.244
10647,09/23/20 10:30:00 AM,96.796,5.757
10648,09/23/20 10:45:00 AM,96.779,6.573
10649,09/23/20 11:00:00 AM,96.760,7.280
10650,09/23/20 11:15:00 AM,96.739,7.782
10651,09/23/20 11:30:00 AM,96.724,8.779
10652,09/23/20 11:45:00 AM,96.703,10.651
10653,09/23/20 12:00:00 PM,96.683,11.236
10654,09/23/20 12:15:00 PM,96.675,11.334
10655,09/23/20 12:30:00 PM,96.661,11.041
10656,09/23/20 12:45:00 PM,96.645,11.236
10657,09/23/20 01:00:00 PM,96.640,10.846
10658,09/23/20 01:15:00 PM,96.630,10.846
10659,09/23/20 01:30:00 PM,96.614,11.041
10660,09/23/20 01:45:00 PM,96.614,11.041
10661,09/23/20 02:00:00 PM,96.595,11.041
10662,09/23/20 02:15:00 PM,96.576,11.041
10663,09/23/20 02:30:00 PM,96.578,11.139
10664,09/23/20 02:45:00 PM,96.561,11.334
10665,09/23/20 03:00:00 PM,96.564,11.528
10666,09/23/20 03:15:00 PM,96.575,11.625
10667,09/23/20 03:30:00 PM,96.564,11.528
10668,09/23/20 03:45:00 PM,96.559,11.139
10669,09/23/20 04:00:00 PM,96.537,10.944
10670,09/23/20 04:15:00 PM,96.526,10.846
10671,09/23/20 04:30:00 PM,96.516,10.748
10672,09/23/20 04:45:00 PM,96.522,10.553
10673,09/23/20 05:00:00 PM,96.517,10.161
10674,09/23/20 05:15:00 PM,96.530,9.768
10675,09/23/20 05:30:00 PM,96.525,9.373
10676,09/23/20 05:45:00 PM,96.521,9.077
10677,09/23/20 06:00:00 PM,96.520,8.978
10678,09/23/20 06:15:00 PM,96.507,8.779
10679,09/23/20 06:30:00 PM,96.514,8.581
10680,09/23/20 06:45:00 PM,96.502,8.382
10681,09/23/20 07:00:00 PM,96.498,8.082
10682,09/23/20 07:15:00 PM,96.503,7.782
10683,09/23/20 07:30:00 PM,96.499,7.481
10684,09/23/20 07:45:00 PM,96.506,7.280
10685,09/23/20 08:00:00 PM,96.522,7.079
10686,09/23/20 08:15:00 PM,96.510,6.877
10687,09/23/20 08:30:00 PM,96.516,6.674
10688,09/23/20 08:45:00 PM,96.523,6.471
10689,09/23/20 09:00:00 PM,96.512,6.370
10690,09/23/20 09:15:00 PM,96.508,6.064
10691,09/23/20 09:30:00 PM,96.514,5.860
10692,09/23/20 09:45:00 PM,96.504,5.757
10693,09/23/20 10:00:00 PM,96.501,5.552
10694,09/23/20 10:15:00 PM,96.498,5.347
10695,09/23/20 10:30:00 PM,96.506,5.244
10696,09/23/20 10:45:00 PM,96.515,5.244
10697,09/23/20 11:00:00 PM,96.505,5.141
10698,09/23/20 11:15:00 PM,96.513,5.037
10699,09/23/20 11:30:00 PM,96.513,5.037
10700,09/23/20 11:45:00 PM,96.492,4.934
10701,09/24/20 12:00:00 AM,96.511,4.934
10702,09/24/20 12:15:00 AM,96.500,4.831
10703,09/24/20 12:30:00 AM,96.500,4.831
10704,09/24/20 12:45:00 AM,96.508,4.727
10705,09/24/20 01:00:00 AM,96.526,4.623
10706,09/24/20 01:15:00 AM,96.535,4.623
10707,09/24/20 01:30:00 AM,96.535,4.623
10708,09/24/20 01:45:00 AM,96.534,4.519
10709,09/24/20 02:00:00 AM,96.532,4.415
10710,09/24/20 02:15:00 AM,96.551,4.415
10711,09/24/20 02:30:00 AM,96.551,4.415
10712,09/24/20 02:45:00 AM,96.550,4.311
10713,09/24/20 03:00:00 AM,96.550,4.311
10714,09/24/20 03:15:00 AM,96.558,4.207
10715,09/24/20 03:30:00 AM,96.558,4.207
10716,09/24/20 03:45:00 AM,96.566,4.102
10717,09/24/20 04:00:00 AM,96.574,3.998
10718,09/24/20 04:15:00 AM,96.574,3.998
10719,09/24/20 04:30:00 AM,96.582,3.893
10720,09/24/20 04:45:00 AM,96.582,3.893
10721,09/24/20 05:00:00 AM,96.600,3.893
10722,09/24/20 05:15:00 AM,96.591,3.893
10723,09/24/20 05:30:00 AM,96.610,3.893
10724,09/24/20 05:45:00 AM,96.599,3.788
10725,09/24/20 06:00:00 AM,96.608,3.788
10726,09/24/20 06:15:00 AM,96.607,3.683
10727,09/24/20 06:30:00 AM,96.624,3.578
10728,09/24/20 06:45:00 AM,96.614,3.472
10729,09/24/20 07:00:00 AM,96.632,3.472
10730,09/24/20 07:15:00 AM,96.631,3.367
10731,09/24/20 07:30:00 AM,96.629,3.261
10732,09/24/20 07:45:00 AM,96.637,3.155
10733,09/24/20 08:00:00 AM,96.636,3.049
10734,09/24/20 08:15:00 AM,96.653,2.943
10735,09/24/20 08:30:00 AM,96.652,2.837
10736,09/24/20 08:45:00 AM,96.661,2.837
10737,09/24/20 09:00:00 AM,96.663,2.943
10738,09/24/20 09:15:00 AM,96.672,2.943
10739,09/24/20 09:30:00 AM,96.682,2.943
10740,09/24/20 09:45:00 AM,96.700,2.943
10741,09/24/20 10:00:00 AM,96.718,2.837
10742,09/24/20 10:15:00 AM,96.727,2.837
10743,09/24/20 10:30:00 AM,96.746,2.837
10744,09/24/20 10:45:00 AM,96.747,2.943
10745,09/24/20 11:00:00 AM,96.750,3.155
10746,09/24/20 11:15:00 AM,96.772,3.367
10747,09/24/20 11:30:00 AM,96.766,3.578
10748,09/24/20 11:45:00 AM,96.787,3.788
10749,09/24/20 12:00:00 PM,96.789,3.893
10750,09/24/20 12:15:00 PM,96.792,4.102
10751,09/24/20 12:30:00 PM,96.813,4.311
10752,09/24/20 12:45:00 PM,96.813,4.311
10753,09/24/20 01:00:00 PM,96.826,4.519
10754,09/24/20 01:15:00 PM,96.819,4.727
10755,09/24/20 01:30:00 PM,96.821,4.831
10756,09/24/20 01:45:00 PM,96.842,5.037
10757,09/24/20 02:00:00 PM,96.853,5.141
10758,09/24/20 02:15:00 PM,96.853,5.141
10759,09/24/20 02:30:00 PM,96.864,5.244
10760,09/24/20 02:45:00 PM,96.866,5.347
10761,09/24/20 03:00:00 PM,96.868,5.552
10762,09/24/20 03:15:00 PM,96.881,5.757
10763,09/24/20 03:30:00 PM,96.898,5.655
10764,09/24/20 03:45:00 PM,96.886,5.450
10765,09/24/20 04:00:00 PM,96.892,5.244
10766,09/24/20 04:15:00 PM,96.881,5.141
10767,09/24/20 04:30:00 PM,96.889,5.037
10768,09/24/20 04:45:00 PM,96.889,5.037
10769,09/24/20 05:00:00 PM,96.899,5.037
10770,09/24/20 05:15:00 PM,96.899,5.037
10771,09/24/20 05:30:00 PM,96.899,5.037
10772,09/24/20 05:45:00 PM,96.907,4.934
10773,09/24/20 06:00:00 PM,96.924,4.831
10774,09/24/20 06:15:00 PM,96.923,4.727
10775,09/24/20 06:30:00 PM,96.921,4.623
10776,09/24/20 06:45:00 PM,96.936,4.311
10777,09/24/20 07:00:00 PM,96.933,4.102
10778,09/24/20 07:15:00 PM,96.940,3.893
10779,09/24/20 07:30:00 PM,96.937,3.683
10780,09/24/20 07:45:00 PM,96.943,3.472
10781,09/24/20 08:00:00 PM,96.951,3.367
10782,09/24/20 08:15:00 PM,96.950,3.261
10783,09/24/20 08:30:00 PM,96.939,3.155
10784,09/24/20 08:45:00 PM,96.939,3.155
10785,09/24/20 09:00:00 PM,96.947,3.049
10786,09/24/20 09:15:00 PM,96.945,2.943
10787,09/24/20 09:30:00 PM,96.945,2.943
10788,09/24/20 09:45:00 PM,96.952,2.730
10789,09/24/20 10:00:00 PM,96.952,2.730
10790,09/24/20 10:15:00 PM,96.969,2.624
10791,09/24/20 10:30:00 PM,96.969,2.624
10792,09/24/20 10:45:00 PM,96.960,2.624
10793,09/24/20 11:00:00 PM,96.977,2.517
10794,09/24/20 11:15:00 PM,96.985,2.410
10795,09/24/20 11:30:00 PM,96.986,2.517
10796,09/24/20 11:45:00 PM,96.985,2.410
10797,09/25/20 12:00:00 AM,96.985,2.410
10798,09/25/20 12:15:00 AM,96.994,2.410
10799,09/25/20 12:30:00 AM,97.004,2.410
10800,09/25/20 12:45:00 AM,96.994,2.410
10801,09/25/20 01:00:00 AM,97.004,2.410
10802,09/25/20 01:15:00 AM,96.993,2.303
10803,09/25/20 01:30:00 AM,97.002,2.303
10804,09/25/20 01:45:00 AM,97.020,2.195
10805,09/25/20 02:00:00 AM,97.001,2.195
10806,09/25/20 02:15:00 AM,97.009,2.088
10807,09/25/20 02:30:00 AM,97.017,1.980
10808,09/25/20 02:45:00 AM,97.004,1.764
10809,09/25/20 03:00:00 AM,97.004,1.764
10810,09/25/20 03:15:00 AM,96.993,1.656
10811,09/25/20 03:30:00 AM,97.001,1.548
10812,09/25/20 03:45:00 AM,96.998,1.330
10813,09/25/20 04:00:00 AM,97.005,1.112
10814,09/25/20 04:15:00 AM,97.005,1.112
10815,09/25/20 04:30:00 AM,96.984,1.003
10816,09/25/20 04:45:00 AM,97.002,0.893
10817,09/25/20 05:00:00 AM,96.991,0.784
10818,09/25/20 05:15:00 AM,96.991,0.784
10819,09/25/20 05:30:00 AM,96.989,0.674
10820,09/25/20 05:45:00 AM,96.989,0.674
10821,09/25/20 06:00:00 AM,96.997,0.563
10822,09/25/20 06:15:00 AM,97.005,0.453
10823,09/25/20 06:30:00 AM,97.005,0.453
10824,09/25/20 06:45:00 AM,97.003,0.343
10825,09/25/20 07:00:00 AM,97.003,0.343
10826,09/25/20 07:15:00 AM,97.005,0.453
10827,09/25/20 07:30:00 AM,96.995,0.453
10828,09/25/20 07:45:00 AM,96.997,0.563
10829,09/25/20 08:00:00 AM,96.997,0.563
10830,09/25/20 08:15:00 AM,96.988,0.563
10831,09/25/20 08:30:00 AM,96.989,0.674
10832,09/25/20 08:45:00 AM,96.984,1.003
10833,09/25/20 09:00:00 AM,96.998,1.330
10834,09/25/20 09:15:00 AM,96.993,1.656
10835,09/25/20 09:30:00 AM,96.988,1.980
10836,09/25/20 09:45:00 AM,96.996,2.517
10837,09/25/20 10:00:00 AM,96.991,2.837
10838,09/25/20 10:15:00 AM,96.994,3.049
10839,09/25/20 10:30:00 AM,96.998,3.367
10840,09/25/20 10:45:00 AM,96.995,3.788
10841,09/25/20 11:00:00 AM,97.003,4.415
10842,09/25/20 11:15:00 AM,96.997,5.347
10843,09/25/20 11:30:00 AM,97.010,6.268
10844,09/25/20 11:45:00 AM,97.012,6.370
10845,09/25/20 12:00:00 PM,97.002,6.370
10846,09/25/20 12:15:00 PM,96.998,6.775
10847,09/25/20 12:30:00 PM,97.020,6.978
10848,09/25/20 12:45:00 PM,97.028,6.877
10849,09/25/20 01:00:00 PM,97.022,7.079
10850,09/25/20 01:15:00 PM,97.042,7.179
10851,09/25/20 01:30:00 PM,97.026,7.381
10852,09/25/20 01:45:00 PM,97.029,7.582
10853,09/25/20 02:00:00 PM,97.030,7.682
10854,09/25/20 02:15:00 PM,97.031,7.782
10855,09/25/20 02:30:00 PM,97.026,8.082
10856,09/25/20 02:45:00 PM,97.027,8.182
10857,09/25/20 03:00:00 PM,97.030,8.382
10858,09/25/20 03:15:00 PM,97.030,8.382
10859,09/25/20 03:30:00 PM,97.019,8.282
10860,09/25/20 03:45:00 PM,97.037,8.182
10861,09/25/20 04:00:00 PM,97.036,8.082
10862,09/25/20 04:15:00 PM,97.033,7.882
10863,09/25/20 04:30:00 PM,97.050,7.782
10864,09/25/20 04:45:00 PM,97.038,7.582
10865,09/25/20 05:00:00 PM,97.045,7.381
10866,09/25/20 05:15:00 PM,97.051,7.179
10867,09/25/20 05:30:00 PM,97.059,7.079
10868,09/25/20 05:45:00 PM,97.058,6.978
10869,09/25/20 06:00:00 PM,97.077,6.978
10870,09/25/20 06:15:00 PM,97.056,6.877
10871,09/25/20 06:30:00 PM,97.073,6.674
10872,09/25/20 06:45:00 PM,97.071,6.573
10873,09/25/20 07:00:00 PM,97.078,6.370
10874,09/25/20 07:15:00 PM,97.094,6.166
10875,09/25/20 07:30:00 PM,97.111,6.064
10876,09/25/20 07:45:00 PM,97.107,5.757
10877,09/25/20 08:00:00 PM,97.132,5.552
10878,09/25/20 08:15:00 PM,97.139,5.347
10879,09/25/20 08:30:00 PM,97.145,5.141
10880,09/25/20 08:45:00 PM,97.152,4.934
10881,09/25/20 09:00:00 PM,97.161,4.934
10882,09/25/20 09:15:00 PM,97.150,4.831
10883,09/25/20 09:30:00 PM,97.168,4.727
10884,09/25/20 09:45:00 PM,97.176,4.623
10885,09/25/20 10:00:00 PM,97.196,4.727
10886,09/25/20 10:15:00 PM,97.204,4.623
10887,09/25/20 10:30:00 PM,97.220,4.415
10888,09/25/20 10:45:00 PM,97.228,4.311
10889,09/25/20 11:00:00 PM,97.245,4.207
10890,09/25/20 11:15:00 PM,97.261,3.998
10891,09/25/20 11:30:00 PM,97.269,3.893
10892,09/25/20 11:45:00 PM,97.279,3.893
10893,09/26/20 12:00:00 AM,97.287,3.788
10894,09/26/20 12:15:00 AM,97.303,3.578
10895,09/26/20 12:30:00 AM,97.301,3.472
10896,09/26/20 12:45:00 AM,97.309,3.367
10897,09/26/20 01:00:00 AM,97.325,3.155
10898,09/26/20 01:15:00 AM,97.334,3.155
10899,09/26/20 01:30:00 AM,97.342,3.049
10900,09/26/20 01:45:00 AM,97.350,2.943
10901,09/26/20 02:00:00 AM,97.357,2.730
10902,09/26/20 02:15:00 AM,97.372,2.517
10903,09/26/20 02:30:00 AM,97.377,2.195
10904,09/26/20 02:45:00 AM,97.384,1.980
10905,09/26/20 03:00:00 AM,97.400,1.764
10906,09/26/20 03:15:00 AM,97.409,1.764
10907,09/26/20 03:30:00 AM,97.426,1.656
10908,09/26/20 03:45:00 AM,97.442,1.439
10909,09/26/20 04:00:00 AM,97.450,1.330
10910,09/26/20 04:15:00 AM,97.450,1.330
10911,09/26/20 04:30:00 AM,97.456,1.112
10912,09/26/20 04:45:00 AM,97.456,1.112
10913,09/26/20 05:00:00 AM,97.471,0.784
10914,09/26/20 05:15:00 AM,97.475,0.453
10915,09/26/20 05:30:00 AM,97.483,0.343
10916,09/26/20 05:45:00 AM,97.491,0.232
10917,09/26/20 06:00:00 AM,97.499,0.121
10918,09/26/20 06:15:00 AM,97.515,-0.102
10919,09/26/20 06:30:00 AM,97.518,-0.549
10920,09/26/20 06:45:00 AM,97.535,-0.662
10921,09/26/20 07:00:00 AM,97.522,-0.887
10922,09/26/20 07:15:00 AM,97.540,-1.001
10923,09/26/20 07:30:00 AM,97.540,-1.001
10924,09/26/20 07:45:00 AM,97.552,-0.774
10925,09/26/20 08:00:00 AM,97.552,-0.774
10926,09/26/20 08:15:00 AM,97.563,-0.662
10927,09/26/20 08:30:00 AM,97.580,-0.774
10928,09/26/20 08:45:00 AM,97.579,-0.887
10929,09/26/20 09:00:00 AM,97.573,-0.662
10930,09/26/20 09:15:00 AM,97.568,-0.325
10931,09/26/20 09:30:00 AM,97.582,0.010
10932,09/26/20 09:45:00 AM,97.588,0.453
10933,09/26/20 10:00:00 AM,97.594,0.893
10934,09/26/20 10:15:00 AM,97.594,1.548
10935,09/26/20 10:30:00 AM,97.603,2.195
10936,09/26/20 10:45:00 AM,97.620,2.730
10937,09/26/20 11:00:00 AM,97.628,3.261
10938,09/26/20 11:15:00 AM,97.623,3.578
10939,09/26/20 11:30:00 AM,97.641,4.207
10940,09/26/20 11:45:00 AM,97.656,5.244
10941,09/26/20 12:00:00 PM,97.656,6.573
10942,09/26/20 12:15:00 PM,97.656,7.280
10943,09/26/20 12:30:00 PM,97.663,7.782
10944,09/26/20 12:45:00 PM,97.651,9.571
10945,09/26/20 01:00:00 PM,97.656,10.553
10946,09/26/20 01:15:00 PM,97.630,11.431
10947,09/26/20 01:30:00 PM,97.637,11.236
10948,09/26/20 01:45:00 PM,97.623,10.944
10949,09/26/20 02:00:00 PM,97.617,12.497
10950,09/26/20 02:15:00 PM,97.606,12.401
10951,09/26/20 02:30:00 PM,97.598,11.819
10952,09/26/20 02:45:00 PM,97.587,13.076
10953,09/26/20 03:00:00 PM,97.585,14.900
10954,09/26/20 03:15:00 PM,97.597,17.094
10955,09/26/20 03:30:00 PM,97.584,19.472
10956,09/26/20 03:45:00 PM,97.580,19.853
10957,09/26/20 04:00:00 PM,97.557,18.236
10958,09/26/20 04:15:00 PM,97.539,17.665
10959,09/26/20 04:30:00 PM,97.553,18.616
10960,09/26/20 04:45:00 PM,97.528,20.901
10961,09/26/20 05:00:00 PM,97.538,24.931
10962,09/26/20 05:15:00 PM,97.556,26.195
10963,09/26/20 05:30:00 PM,97.557,28.258
10964,09/26/20 05:45:00 PM,97.555,29.452
10965,09/26/20 06:00:00 PM,97.544,27.370
10966,09/26/20 06:15:00 PM,97.541,25.805
10967,09/26/20 06:30:00 PM,97.525,22.046
10968,09/26/20 06:45:00 PM,97.548,15.664
10969,09/26/20 07:00:00 PM,97.556,12.883
10970,09/26/20 07:15:00 PM,97.555,11.431
10971,09/26/20 07:30:00 PM,97.562,10.651
10972,09/26/20 07:45:00 PM,97.584,10.161
10973,09/26/20 08:00:00 PM,97.609,9.275
10974,09/26/20 08:15:00 PM,97.613,7.582
10975,09/26/20 08:30:00 PM,97.638,7.280
10976,09/26/20 08:45:00 PM,97.647,7.280
10977,09/26/20 09:00:00 PM,97.633,6.978
10978,09/26/20 09:15:00 PM,97.638,5.962
10979,09/26/20 09:30:00 PM,97.649,4.727
10980,09/26/20 09:45:00 PM,97.664,3.788
10981,09/26/20 10:00:00 PM,97.661,2.943
10982,09/26/20 10:15:00 PM,97.672,2.410
