"Plot Title: 20574425"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574425, SEN S/N: 20574425)","Temp, °C (LGR S/N: 20574425, SEN S/N: 20574425)","Coupler Detached (LGR S/N: 20574425)","Coupler Attached (LGR S/N: 20574425)","Host Connected (LGR S/N: 20574425)","Stopped (LGR S/N: 20574425)","End Of File (LGR S/N: 20574425)"
11462,10/05/19 12:45:00 AM,97.932,0.010,,,,,
11463,10/05/19 01:00:00 AM,97.987,0.121,,,,,
11464,10/05/19 01:15:00 AM,98.000,0.343,,,,,
11465,10/05/19 01:30:00 AM,98.030,0.121,,,,,
11466,10/05/19 01:45:00 AM,98.050,0.010,,,,,
11467,10/05/19 02:00:00 AM,98.094,0.121,,,,,
11468,10/05/19 02:15:00 AM,98.103,0.010,,,,,
11469,10/05/19 02:30:00 AM,98.157,0.010,,,,,
11470,10/05/19 02:45:00 AM,98.166,-0.102,,,,,
11471,10/05/19 03:00:00 AM,98.176,-0.102,,,,,
11472,10/05/19 03:15:00 AM,98.207,-0.213,,,,,
11473,10/05/19 03:30:00 AM,98.195,-0.325,,,,,
11474,10/05/19 03:45:00 AM,98.216,-0.325,,,,,
11475,10/05/19 04:00:00 AM,98.216,-0.325,,,,,
11476,10/05/19 04:15:00 AM,98.214,-0.437,,,,,
11477,10/05/19 04:30:00 AM,98.245,-0.549,,,,,
11478,10/05/19 04:45:00 AM,98.255,-0.549,,,,,
11479,10/05/19 05:00:00 AM,98.245,-0.549,,,,,
11480,10/05/19 05:15:00 AM,98.266,-0.549,,,,,
11481,10/05/19 05:30:00 AM,98.260,-0.887,,,,,
11482,10/05/19 05:45:00 AM,98.230,-1.341,,,,,
11483,10/05/19 06:00:00 AM,98.234,-1.684,,,,,
11484,10/05/19 06:15:00 AM,98.235,-2.145,,,,,
11485,10/05/19 06:30:00 AM,98.232,-2.261,,,,,
11486,10/05/19 06:45:00 AM,98.232,-2.261,,,,,
11487,10/05/19 07:00:00 AM,98.237,-2.030,,,,,
11488,10/05/19 07:15:00 AM,98.221,-2.261,,,,,
11489,10/05/19 07:30:00 AM,98.205,-2.494,,,,,
11490,10/05/19 07:45:00 AM,98.207,-2.844,,,,,
11491,10/05/19 08:00:00 AM,98.189,-2.727,,,,,
11492,10/05/19 08:15:00 AM,98.170,-2.610,,,,,
11493,10/05/19 08:30:00 AM,98.176,-2.377,,,,,
11494,10/05/19 08:45:00 AM,98.192,-2.145,,,,,
11495,10/05/19 09:00:00 AM,98.189,-1.799,,,,,
11496,10/05/19 09:15:00 AM,98.158,-1.228,,,,,
11497,10/05/19 09:30:00 AM,98.147,-1.228,,,,,
11498,10/05/19 09:45:00 AM,98.164,-0.887,,,,,
11499,10/05/19 10:00:00 AM,98.162,-0.325,,,,,
11500,10/05/19 10:15:00 AM,98.182,0.343,,,,,
11501,10/05/19 10:30:00 AM,98.178,0.010,,,,,
11502,10/05/19 10:45:00 AM,98.155,-0.102,,,,,
11503,10/05/19 11:00:00 AM,98.146,0.010,,,,,
11504,10/05/19 11:15:00 AM,98.137,0.121,,,,,
11505,10/05/19 11:30:00 AM,98.147,0.121,,,,,
11506,10/05/19 11:45:00 AM,98.147,0.121,,,,,
11507,10/05/19 12:00:00 PM,98.124,0.010,,,,,
11508,10/05/19 12:15:00 PM,98.146,0.010,,,,,
11509,10/05/19 12:30:00 PM,98.146,0.010,,,,,
11510,10/05/19 12:45:00 PM,98.144,-0.102,,,,,
11511,10/05/19 01:00:00 PM,98.124,0.010,,,,,
11512,10/05/19 01:15:00 PM,98.124,0.010,,,,,
11513,10/05/19 01:30:00 PM,98.092,0.010,,,,,
11514,10/05/19 01:45:00 PM,98.115,0.121,,,,,
11515,10/05/19 02:00:00 PM,98.105,0.121,,,,,
11516,10/05/19 02:15:00 PM,98.085,0.232,,,,,
11517,10/05/19 02:30:00 PM,98.080,0.784,,,,,
11518,10/05/19 02:45:00 PM,98.103,0.893,,,,,
11519,10/05/19 03:00:00 PM,98.111,0.674,,,,,
11520,10/05/19 03:15:00 PM,98.098,0.453,,,,,
11521,10/05/19 03:30:00 PM,98.077,0.453,,,,,
11522,10/05/19 03:45:00 PM,98.067,0.563,,,,,
11523,10/05/19 04:00:00 PM,98.058,0.674,,,,,
11524,10/05/19 04:15:00 PM,98.057,0.563,,,,,
11525,10/05/19 04:30:00 PM,98.058,0.674,,,,,
11526,10/05/19 04:45:00 PM,98.049,0.893,,,,,
11527,10/05/19 05:00:00 PM,98.036,0.674,,,,,
11528,10/05/19 05:15:00 PM,98.023,0.453,,,,,
11529,10/05/19 05:30:00 PM,98.023,0.453,,,,,
11530,10/05/19 05:45:00 PM,98.014,0.563,,,,,
11531,10/05/19 06:00:00 PM,98.000,0.343,,,,,
11532,10/05/19 06:15:00 PM,97.999,0.232,,,,,
11533,10/05/19 06:30:00 PM,98.008,0.121,,,,,
11534,10/05/19 06:45:00 PM,97.997,0.121,,,,,
11535,10/05/19 07:00:00 PM,98.017,0.010,,,,,
11536,10/05/19 07:15:00 PM,97.993,-0.213,,,,,
11537,10/05/19 07:30:00 PM,97.970,-0.325,,,,,
11538,10/05/19 07:45:00 PM,97.970,-0.325,,,,,
11539,10/05/19 08:00:00 PM,97.973,-0.102,,,,,
11540,10/05/19 08:15:00 PM,97.952,-0.102,,,,,
11541,10/05/19 08:30:00 PM,97.952,-0.102,,,,,
11542,10/05/19 08:45:00 PM,97.994,-0.102,,,,,
11543,10/05/19 09:00:00 PM,97.982,-0.213,,,,,
11544,10/05/19 09:15:00 PM,97.998,-0.549,,,,,
11545,10/05/19 09:30:00 PM,97.995,-0.774,,,,,
11546,10/05/19 09:45:00 PM,97.978,-1.114,,,,,
11547,10/05/19 10:00:00 PM,97.982,-1.456,,,,,
11548,10/05/19 10:15:00 PM,97.996,-1.799,,,,,
11549,10/05/19 10:30:00 PM,97.994,-1.914,,,,,
11550,10/05/19 10:45:00 PM,97.981,-2.030,,,,,
11551,10/05/19 11:00:00 PM,97.999,-2.145,,,,,
11552,10/05/19 11:15:00 PM,97.989,-2.145,,,,,
11553,10/05/19 11:30:00 PM,97.999,-2.145,,,,,
11554,10/05/19 11:45:00 PM,98.010,-2.145,,,,,
11555,10/06/19 12:00:00 AM,98.013,-2.030,,,,,
11556,10/06/19 12:15:00 AM,98.013,-2.030,,,,,
11557,10/06/19 12:30:00 AM,98.026,-2.377,,,,,
11558,10/06/19 12:45:00 AM,98.004,-2.844,,,,,
11559,10/06/19 01:00:00 AM,97.996,-2.727,,,,,
11560,10/06/19 01:15:00 AM,98.020,-2.610,,,,,
11561,10/06/19 01:30:00 AM,98.010,-2.610,,,,,
11562,10/06/19 01:45:00 AM,98.007,-2.727,,,,,
11563,10/06/19 02:00:00 AM,98.001,-2.962,,,,,
11564,10/06/19 02:15:00 AM,98.002,-3.316,,,,,
11565,10/06/19 02:30:00 AM,98.002,-3.316,,,,,
11566,10/06/19 02:45:00 AM,98.019,-3.079,,,,,
11567,10/06/19 03:00:00 AM,98.001,-2.962,,,,,
11568,10/06/19 03:15:00 AM,97.982,-2.844,,,,,
11569,10/06/19 03:30:00 AM,98.010,-2.610,,,,,
11570,10/06/19 03:45:00 AM,98.023,-2.494,,,,,
11571,10/06/19 04:00:00 AM,97.994,-2.377,,,,,
11572,10/06/19 04:15:00 AM,97.999,-2.145,,,,,
11573,10/06/19 04:30:00 AM,98.002,-2.030,,,,,
11574,10/06/19 04:45:00 AM,97.991,-2.030,,,,,
11575,10/06/19 05:00:00 AM,97.994,-1.914,,,,,
11576,10/06/19 05:15:00 AM,97.983,-1.914,,,,,
11577,10/06/19 05:30:00 AM,97.986,-1.799,,,,,
11578,10/06/19 05:45:00 AM,97.977,-1.684,,,,,
11579,10/06/19 06:00:00 AM,97.967,-1.684,,,,,
11580,10/06/19 06:15:00 AM,97.967,-1.684,,,,,
11581,10/06/19 06:30:00 AM,97.958,-1.570,,,,,
11582,10/06/19 06:45:00 AM,97.937,-1.570,,,,,
11583,10/06/19 07:00:00 AM,97.929,-1.456,,,,,
11584,10/06/19 07:15:00 AM,97.929,-1.456,,,,,
11585,10/06/19 07:30:00 AM,97.929,-1.456,,,,,
11586,10/06/19 07:45:00 AM,97.929,-1.456,,,,,
11587,10/06/19 08:00:00 AM,97.939,-1.456,,,,,
11588,10/06/19 08:15:00 AM,97.950,-1.456,,,,,
11589,10/06/19 08:30:00 AM,97.929,-1.456,,,,,
11590,10/06/19 08:45:00 AM,97.963,-1.341,,,,,
11591,10/06/19 09:00:00 AM,97.944,-1.228,,,,,
11592,10/06/19 09:15:00 AM,97.978,-1.114,,,,,
11593,10/06/19 09:30:00 AM,97.969,-1.001,,,,,
11594,10/06/19 09:45:00 AM,97.984,-0.774,,,,,
11595,10/06/19 10:00:00 AM,97.986,-0.662,,,,,
11596,10/06/19 10:15:00 AM,98.009,-0.549,,,,,
11597,10/06/19 10:30:00 AM,98.014,-0.213,,,,,
11598,10/06/19 10:45:00 AM,98.039,0.010,,,,,
11599,10/06/19 11:00:00 AM,98.065,0.343,,,,,
11600,10/06/19 11:15:00 AM,98.090,0.674,,,,,
11601,10/06/19 11:30:00 AM,98.102,0.784,,,,,
11602,10/06/19 11:45:00 AM,98.117,1.221,,,,,
11603,10/06/19 12:00:00 PM,98.141,1.548,,,,,
11604,10/06/19 12:15:00 PM,98.175,1.872,,,,,
11605,10/06/19 12:30:00 PM,98.174,1.656,,,,,
11606,10/06/19 12:45:00 PM,98.186,1.872,,,,,
11607,10/06/19 01:00:00 PM,98.217,1.764,,,,,
11608,10/06/19 01:15:00 PM,98.225,1.330,,,,,
11609,10/06/19 01:30:00 PM,98.244,1.112,,,,,
11610,10/06/19 01:45:00 PM,98.260,1.764,,,,,
11611,10/06/19 02:00:00 PM,98.294,2.088,,,,,
11612,10/06/19 02:15:00 PM,98.305,2.088,,,,,
11613,10/06/19 02:30:00 PM,98.347,1.980,,,,,
11614,10/06/19 02:45:00 PM,98.356,1.656,,,,,
11615,10/06/19 03:00:00 PM,98.367,1.764,,,,,
11616,10/06/19 03:15:00 PM,98.389,1.764,,,,,
11617,10/06/19 03:30:00 PM,98.432,1.872,,,,,
11618,10/06/19 03:45:00 PM,98.474,1.656,,,,,
11619,10/06/19 04:00:00 PM,98.472,1.439,,,,,
11620,10/06/19 04:15:00 PM,98.507,1.872,,,,,
11621,10/06/19 04:30:00 PM,98.529,1.872,,,,,
11622,10/06/19 04:45:00 PM,98.546,1.330,,,,,
11623,10/06/19 05:00:00 PM,98.536,1.330,,,,,
11624,10/06/19 05:15:00 PM,98.577,1.221,,,,,
11625,10/06/19 05:30:00 PM,98.609,1.112,,,,,
11626,10/06/19 05:45:00 PM,98.627,0.784,,,,,
11627,10/06/19 06:00:00 PM,98.643,0.343,,,,,
11628,10/06/19 06:15:00 PM,98.639,0.010,,,,,
11629,10/06/19 06:30:00 PM,98.671,0.010,,,,,
11630,10/06/19 06:45:00 PM,98.692,0.010,,,,,
11631,10/06/19 07:00:00 PM,98.723,-0.102,,,,,
11632,10/06/19 07:15:00 PM,98.755,-0.102,,,,,
11633,10/06/19 07:30:00 PM,98.760,-0.437,,,,,
11634,10/06/19 07:45:00 PM,98.782,-0.437,,,,,
11635,10/06/19 08:00:00 PM,98.814,-0.437,,,,,
11636,10/06/19 08:15:00 PM,98.810,-0.662,,,,,
11637,10/06/19 08:30:00 PM,98.840,-0.774,,,,,
11638,10/06/19 08:45:00 PM,98.871,-0.887,,,,,
11639,10/06/19 09:00:00 PM,98.913,-0.887,,,,,
11640,10/06/19 09:15:00 PM,98.922,-1.001,,,,,
11641,10/06/19 09:30:00 PM,98.954,-1.001,,,,,
11642,10/06/19 09:45:00 PM,98.980,-1.341,,,,,
11643,10/06/19 10:00:00 PM,99.020,-1.456,,,,,
11644,10/06/19 10:15:00 PM,99.050,-1.570,,,,,
11645,10/06/19 10:30:00 PM,99.055,-1.341,,,,,
11646,10/06/19 10:45:00 PM,99.117,-1.456,,,,,
11647,10/06/19 11:00:00 PM,99.133,-1.684,,,,,
11648,10/06/19 11:15:00 PM,99.178,-1.570,,,,,
11649,10/06/19 11:30:00 PM,99.184,-1.799,,,,,
11650,10/06/19 11:45:00 PM,99.203,-1.914,,,,,
11651,10/07/19 12:00:00 AM,99.251,-2.145,,,,,
11652,10/07/19 12:15:00 AM,99.281,-2.261,,,,,
11653,10/07/19 12:30:00 AM,99.296,-2.494,,,,,
11654,10/07/19 12:45:00 AM,99.312,-2.727,,,,,
11655,10/07/19 01:00:00 AM,99.341,-2.844,,,,,
11656,10/07/19 01:15:00 AM,99.355,-2.727,,,,,
11657,10/07/19 01:30:00 AM,99.368,-2.610,,,,,
11658,10/07/19 01:45:00 AM,99.387,-2.727,,,,,
11659,10/07/19 02:00:00 AM,99.395,-3.197,,,,,
11660,10/07/19 02:15:00 AM,99.414,-3.316,,,,,
11661,10/07/19 02:30:00 AM,99.403,-3.672,,,,,
11662,10/07/19 02:45:00 AM,99.435,-3.672,,,,,
11663,10/07/19 03:00:00 AM,99.464,-3.434,,,,,
11664,10/07/19 03:15:00 AM,99.460,-3.197,,,,,
11665,10/07/19 03:30:00 AM,99.498,-2.962,,,,,
11666,10/07/19 03:45:00 AM,99.512,-2.844,,,,,
11667,10/07/19 04:00:00 AM,99.534,-2.844,,,,,
11668,10/07/19 04:15:00 AM,99.558,-2.727,,,,,
11669,10/07/19 04:30:00 AM,99.547,-2.727,,,,,
11670,10/07/19 04:45:00 AM,99.572,-2.610,,,,,
11671,10/07/19 05:00:00 AM,99.572,-2.610,,,,,
11672,10/07/19 05:15:00 AM,99.604,-2.610,,,,,
11673,10/07/19 05:30:00 AM,99.618,-2.494,,,,,
11674,10/07/19 05:45:00 AM,99.620,-2.377,,,,,
11675,10/07/19 06:00:00 AM,99.642,-2.377,,,,,
11676,10/07/19 06:15:00 AM,99.642,-2.377,,,,,
11677,10/07/19 06:30:00 AM,99.631,-2.377,,,,,
11678,10/07/19 06:45:00 AM,99.642,-2.377,,,,,
11679,10/07/19 07:00:00 AM,99.666,-2.261,,,,,
11680,10/07/19 07:15:00 AM,99.677,-2.261,,,,,
11681,10/07/19 07:30:00 AM,99.712,-2.145,,,,,
11682,10/07/19 07:45:00 AM,99.701,-2.145,,,,,
11683,10/07/19 08:00:00 AM,99.712,-2.145,,,,,
11684,10/07/19 08:15:00 AM,99.725,-2.030,,,,,
11685,10/07/19 08:30:00 AM,99.728,-1.914,,,,,
11686,10/07/19 08:45:00 AM,99.730,-1.799,,,,,
11687,10/07/19 09:00:00 AM,99.752,-1.799,,,,,
11688,10/07/19 09:15:00 AM,99.786,-1.684,,,,,
11689,10/07/19 09:30:00 AM,99.810,-1.570,,,,,
11690,10/07/19 09:45:00 AM,99.836,-1.341,,,,,
11691,10/07/19 10:00:00 AM,99.830,-1.114,,,,,
11692,10/07/19 10:15:00 AM,99.855,-0.325,,,,,
11693,10/07/19 10:30:00 AM,99.826,-0.774,,,,,
11694,10/07/19 10:45:00 AM,99.847,-0.774,,,,,
11695,10/07/19 11:00:00 AM,99.862,-0.549,,,,,
11696,10/07/19 11:15:00 AM,99.880,-0.102,,,,,
11697,10/07/19 11:30:00 AM,99.886,0.343,,,,,
11698,10/07/19 11:45:00 AM,99.912,0.674,,,,,
11699,10/07/19 12:00:00 PM,99.936,0.893,,,,,
11700,10/07/19 12:15:00 PM,99.955,0.674,,,,,
11701,10/07/19 12:30:00 PM,99.947,0.121,,,,,
11702,10/07/19 12:45:00 PM,99.964,-0.213,,,,,
11703,10/07/19 01:00:00 PM,99.956,0.010,,,,,
11704,10/07/19 01:15:00 PM,99.952,0.453,,,,,
11705,10/07/19 01:30:00 PM,99.965,0.674,,,,,
11706,10/07/19 01:45:00 PM,99.985,0.563,,,,,
11707,10/07/19 02:00:00 PM,99.973,0.453,,,,,
11708,10/07/19 02:15:00 PM,99.972,0.343,,,,,
11709,10/07/19 02:30:00 PM,99.984,0.453,,,,,
11710,10/07/19 02:45:00 PM,99.965,0.674,,,,,
11711,10/07/19 03:00:00 PM,99.981,1.112,,,,,
11712,10/07/19 03:15:00 PM,99.972,1.330,,,,,
11713,10/07/19 03:30:00 PM,99.996,1.548,,,,,
11714,10/07/19 03:45:00 PM,99.974,1.548,,,,,
11715,10/07/19 04:00:00 PM,99.996,1.548,,,,,
11716,10/07/19 04:15:00 PM,99.996,1.656,,,,,
11717,10/07/19 04:30:00 PM,99.987,1.872,,,,,
11718,10/07/19 04:45:00 PM,99.988,1.980,,,,,
11719,10/07/19 05:00:00 PM,99.988,1.980,,,,,
11720,10/07/19 05:15:00 PM,99.975,1.656,,,,,
11721,10/07/19 05:30:00 PM,99.963,1.548,,,,,
11722,10/07/19 05:45:00 PM,99.981,1.112,,,,,
11723,10/07/19 06:00:00 PM,99.963,0.453,,,,,
11724,10/07/19 06:15:00 PM,99.961,0.343,,,,,
11725,10/07/19 06:30:00 PM,99.947,0.121,,,,,
11726,10/07/19 06:45:00 PM,99.933,-0.102,,,,,
11727,10/07/19 07:00:00 PM,99.932,-0.213,,,,,
11728,10/07/19 07:15:00 PM,99.930,-0.325,,,,,
11729,10/07/19 07:30:00 PM,99.917,-0.437,,,,,
11730,10/07/19 07:45:00 PM,99.907,-0.437,,,,,
11731,10/07/19 08:00:00 PM,99.905,-0.549,,,,,
11732,10/07/19 08:15:00 PM,99.883,-0.549,,,,,
11733,10/07/19 08:30:00 PM,99.871,-0.662,,,,,
11734,10/07/19 08:45:00 PM,99.881,-0.662,,,,,
11735,10/07/19 09:00:00 PM,99.871,-0.662,,,,,
11736,10/07/19 09:15:00 PM,99.849,-0.662,,,,,
11737,10/07/19 09:30:00 PM,99.826,-0.774,,,,,
11738,10/07/19 09:45:00 PM,99.826,-0.774,,,,,
11739,10/07/19 10:00:00 PM,99.813,-0.887,,,,,
11740,10/07/19 10:15:00 PM,99.817,-1.228,,,,,
11741,10/07/19 10:30:00 PM,99.772,-1.341,,,,,
11742,10/07/19 10:45:00 PM,99.767,-1.570,,,,,
11743,10/07/19 11:00:00 PM,99.778,-1.570,,,,,
11744,10/07/19 11:15:00 PM,99.776,-1.684,,,,,
11745,10/07/19 11:30:00 PM,99.754,-1.684,,,,,
11746,10/07/19 11:45:00 PM,99.741,-1.799,,,,,
11747,10/08/19 12:00:00 AM,99.730,-1.799,,,,,
11748,10/08/19 12:15:00 AM,99.709,-1.799,,,,,
11749,10/08/19 12:30:00 AM,99.698,-1.799,,,,,
11750,10/08/19 12:45:00 AM,99.698,-1.799,,,,,
11751,10/08/19 01:00:00 AM,99.687,-1.799,,,,,
11752,10/08/19 01:15:00 AM,99.687,-1.799,,,,,
11753,10/08/19 01:30:00 AM,99.690,-1.684,,,,,
11754,10/08/19 01:45:00 AM,99.669,-1.684,,,,,
11755,10/08/19 02:00:00 AM,99.658,-1.684,,,,,
11756,10/08/19 02:15:00 AM,99.628,-1.570,,,,,
11757,10/08/19 02:30:00 AM,99.620,-1.456,,,,,
11758,10/08/19 02:45:00 AM,99.577,-1.456,,,,,
11759,10/08/19 03:00:00 AM,99.569,-1.341,,,,,
11760,10/08/19 03:15:00 AM,99.571,-1.228,,,,,
11761,10/08/19 03:30:00 AM,99.582,-1.228,,,,,
11762,10/08/19 03:45:00 AM,99.560,-1.228,,,,,
11763,10/08/19 04:00:00 AM,99.560,-1.228,,,,,
11764,10/08/19 04:15:00 AM,99.515,-1.341,,,,,
11765,10/08/19 04:30:00 AM,99.504,-1.341,,,,,
11766,10/08/19 04:45:00 AM,99.502,-1.456,,,,,
11767,10/08/19 05:00:00 AM,99.483,-1.341,,,,,
11768,10/08/19 05:15:00 AM,99.462,-1.341,,,,,
11769,10/08/19 05:30:00 AM,99.440,-1.341,,,,,
11770,10/08/19 05:45:00 AM,99.419,-1.341,,,,,
11771,10/08/19 06:00:00 AM,99.421,-1.228,,,,,
11772,10/08/19 06:15:00 AM,99.397,-1.341,,,,,
11773,10/08/19 06:30:00 AM,99.410,-1.228,,,,,
11774,10/08/19 06:45:00 AM,99.400,-1.228,,,,,
11775,10/08/19 07:00:00 AM,99.378,-1.228,,,,,
11776,10/08/19 07:15:00 AM,99.380,-1.114,,,,,
11777,10/08/19 07:30:00 AM,99.348,-1.114,,,,,
11778,10/08/19 07:45:00 AM,99.335,-1.228,,,,,
11779,10/08/19 08:00:00 AM,99.314,-1.228,,,,,
11780,10/08/19 08:15:00 AM,99.316,-1.114,,,,,
11781,10/08/19 08:30:00 AM,99.316,-1.114,,,,,
11782,10/08/19 08:45:00 AM,99.295,-1.114,,,,,
11783,10/08/19 09:00:00 AM,99.286,-1.001,,,,,
11784,10/08/19 09:15:00 AM,99.288,-0.887,,,,,
11785,10/08/19 09:30:00 AM,99.279,-0.774,,,,,
11786,10/08/19 09:45:00 AM,99.273,-0.549,,,,,
11787,10/08/19 10:00:00 AM,99.285,-0.437,,,,,
11788,10/08/19 10:15:00 AM,99.289,-0.213,,,,,
11789,10/08/19 10:30:00 AM,99.290,-0.102,,,,,
11790,10/08/19 10:45:00 AM,99.283,0.121,,,,,
11791,10/08/19 11:00:00 AM,99.284,0.232,,,,,
11792,10/08/19 11:15:00 AM,99.286,0.343,,,,,
11793,10/08/19 11:30:00 AM,99.286,0.343,,,,,
11794,10/08/19 11:45:00 AM,99.267,0.563,,,,,
11795,10/08/19 12:00:00 PM,99.259,0.784,,,,,
11796,10/08/19 12:15:00 PM,99.251,1.003,,,,,
11797,10/08/19 12:30:00 PM,99.252,1.112,,,,,
11798,10/08/19 12:45:00 PM,99.251,1.003,,,,,
11799,10/08/19 01:00:00 PM,99.232,1.330,,,,,
11800,10/08/19 01:15:00 PM,99.223,1.548,,,,,
11801,10/08/19 01:30:00 PM,99.214,1.764,,,,,
11802,10/08/19 01:45:00 PM,99.204,1.872,,,,,
11803,10/08/19 02:00:00 PM,99.217,2.195,,,,,
11804,10/08/19 02:15:00 PM,99.216,2.088,,,,,
11805,10/08/19 02:30:00 PM,99.214,1.656,,,,,
11806,10/08/19 02:45:00 PM,99.180,1.439,,,,,
11807,10/08/19 03:00:00 PM,99.159,1.548,,,,,
11808,10/08/19 03:15:00 PM,99.149,1.656,,,,,
11809,10/08/19 03:30:00 PM,99.138,1.656,,,,,
11810,10/08/19 03:45:00 PM,99.129,1.764,,,,,
11811,10/08/19 04:00:00 PM,99.107,1.764,,,,,
11812,10/08/19 04:15:00 PM,99.097,1.872,,,,,
11813,10/08/19 04:30:00 PM,99.096,1.764,,,,,
11814,10/08/19 04:45:00 PM,99.095,1.548,,,,,
11815,10/08/19 05:00:00 PM,99.083,1.439,,,,,
11816,10/08/19 05:15:00 PM,99.092,1.221,,,,,
11817,10/08/19 05:30:00 PM,99.090,1.003,,,,,
11818,10/08/19 05:45:00 PM,99.067,0.893,,,,,
11819,10/08/19 06:00:00 PM,99.066,0.784,,,,,
11820,10/08/19 06:15:00 PM,99.054,0.674,,,,,
11821,10/08/19 06:30:00 PM,99.053,0.563,,,,,
11822,10/08/19 06:45:00 PM,99.029,0.343,,,,,
11823,10/08/19 07:00:00 PM,99.029,0.343,,,,,
11824,10/08/19 07:15:00 PM,99.038,0.232,,,,,
11825,10/08/19 07:30:00 PM,99.015,0.121,,,,,
11826,10/08/19 07:45:00 PM,98.994,0.121,,,,,
11827,10/08/19 08:00:00 PM,99.004,0.121,,,,,
11828,10/08/19 08:15:00 PM,99.004,0.121,,,,,
11829,10/08/19 08:30:00 PM,99.004,0.121,,,,,
11830,10/08/19 08:45:00 PM,99.004,0.121,,,,,
11831,10/08/19 09:00:00 PM,99.004,0.121,,,,,
11832,10/08/19 09:15:00 PM,98.994,0.121,,,,,
11833,10/08/19 09:30:00 PM,98.983,0.121,,,,,
11834,10/08/19 09:45:00 PM,98.983,0.121,,,,,
11835,10/08/19 10:00:00 PM,98.994,0.121,,,,,
11836,10/08/19 10:15:00 PM,98.971,0.010,,,,,
11837,10/08/19 10:30:00 PM,98.981,0.010,,,,,
11838,10/08/19 10:45:00 PM,98.971,0.010,,,,,
11839,10/08/19 11:00:00 PM,98.983,0.121,,,,,
11840,10/08/19 11:15:00 PM,98.971,0.010,,,,,
11841,10/08/19 11:30:00 PM,98.981,0.010,,,,,
11842,10/08/19 11:45:00 PM,98.971,0.010,,,,,
11843,10/09/19 12:00:00 AM,98.971,0.010,,,,,
11844,10/09/19 12:15:00 AM,98.981,0.010,,,,,
11845,10/09/19 12:30:00 AM,98.992,0.010,,,,,
11846,10/09/19 12:45:00 AM,98.971,0.010,,,,,
11847,10/09/19 01:00:00 AM,98.971,0.010,,,,,
11848,10/09/19 01:15:00 AM,98.960,0.010,,,,,
11849,10/09/19 01:30:00 AM,98.949,0.010,,,,,
11850,10/09/19 01:45:00 AM,98.971,0.010,,,,,
11851,10/09/19 02:00:00 AM,98.949,0.010,,,,,
11852,10/09/19 02:15:00 AM,98.960,0.010,,,,,
11853,10/09/19 02:30:00 AM,98.951,0.121,,,,,
11854,10/09/19 02:45:00 AM,98.951,0.121,,,,,
11855,10/09/19 03:00:00 AM,98.929,0.121,,,,,
11856,10/09/19 03:15:00 AM,98.919,0.121,,,,,
11857,10/09/19 03:30:00 AM,98.908,0.121,,,,,
11858,10/09/19 03:45:00 AM,98.896,0.010,,,,,
11859,10/09/19 04:00:00 AM,98.919,0.121,,,,,
11860,10/09/19 04:15:00 AM,98.906,0.010,,,,,
11861,10/09/19 04:30:00 AM,98.896,0.010,,,,,
11862,10/09/19 04:45:00 AM,98.886,0.121,,,,,
11863,10/09/19 05:00:00 AM,98.886,0.121,,,,,
11864,10/09/19 05:15:00 AM,98.853,0.010,,,,,
11865,10/09/19 05:30:00 AM,98.842,0.010,,,,,
11866,10/09/19 05:45:00 AM,98.863,0.010,,,,,
11867,10/09/19 06:00:00 AM,98.863,0.010,,,,,
11868,10/09/19 06:15:00 AM,98.863,0.010,,,,,
11869,10/09/19 06:30:00 AM,98.853,0.010,,,,,
11870,10/09/19 06:45:00 AM,98.831,0.010,,,,,
11871,10/09/19 07:00:00 AM,98.810,0.010,,,,,
11872,10/09/19 07:15:00 AM,98.798,-0.102,,,,,
11873,10/09/19 07:30:00 AM,98.787,-0.102,,,,,
11874,10/09/19 07:45:00 AM,98.765,-0.102,,,,,
11875,10/09/19 08:00:00 AM,98.765,-0.102,,,,,
11876,10/09/19 08:15:00 AM,98.765,-0.102,,,,,
11877,10/09/19 08:30:00 AM,98.755,-0.102,,,,,
11878,10/09/19 08:45:00 AM,98.755,-0.102,,,,,
11879,10/09/19 09:00:00 AM,98.756,0.010,,,,,
11880,10/09/19 09:15:00 AM,98.746,0.010,,,,,
11881,10/09/19 09:30:00 AM,98.747,0.121,,,,,
11882,10/09/19 09:45:00 AM,98.738,0.232,,,,,
11883,10/09/19 10:00:00 AM,98.739,0.343,,,,,
11884,10/09/19 10:15:00 AM,98.764,0.563,,,,,
11885,10/09/19 10:30:00 AM,98.755,0.784,,,,,
11886,10/09/19 10:45:00 AM,98.745,0.784,,,,,
11887,10/09/19 11:00:00 AM,98.767,0.893,,,,,
11888,10/09/19 11:15:00 AM,98.761,1.330,,,,,
11889,10/09/19 11:30:00 AM,98.763,1.656,,,,,
11890,10/09/19 11:45:00 AM,98.775,1.872,,,,,
11891,10/09/19 12:00:00 PM,98.767,2.195,,,,,
11892,10/09/19 12:15:00 PM,98.768,2.410,,,,,
11893,10/09/19 12:30:00 PM,98.747,2.730,,,,,
11894,10/09/19 12:45:00 PM,98.759,3.049,,,,,
11895,10/09/19 01:00:00 PM,98.770,3.049,,,,,
11896,10/09/19 01:15:00 PM,98.791,3.261,,,,,
11897,10/09/19 01:30:00 PM,98.791,3.367,,,,,
11898,10/09/19 01:45:00 PM,98.781,3.472,,,,,
